State,Action,NextState
[6.27491515 0.09849927],-0.8476757,[ 6.27317242 -0.03485462]
[ 6.27317242 -0.03485462],0.816798,[6.2771802  0.08015553]
[6.2771802  0.08015553],-0.76842916,[ 6.27519957 -0.03961264]
[ 6.27519957 -0.03961264],0.7580595,[6.27860492 0.06810704]
[6.27860492 0.06810704],-0.71185756,[ 6.27649958 -0.04210687]
[ 6.27649958 -0.04210687],0.7139225,[6.27949794 0.05996724]
[6.27949794 0.05996724],-0.66903996,[ 6.27734022 -0.04315427]
[ 6.27734022 -0.04315427],0.6791339,[6.28005682 0.05433202]
[6.28005682 0.05433202],-0.6356709,[ 6.27788858 -0.04336497]
[ 6.27788858 -0.04336497],0.6512742,[6.28040626 0.05035363]
[6.28040626 0.05035363],-0.6093309,[ 6.27824974 -0.04313029]
[ 6.27824974 -0.04313029],0.6288533,[6.28062455 0.04749605]
[6.28062455 0.04749605],-0.5884125,[ 6.27849023 -0.0426864 ]
[ 6.27849023 -0.0426864 ],0.61079097,[6.28076077 0.04541095]
[6.28076077 0.04541095],-0.57174563,[ 6.27865231 -0.04216929]
[ 6.27865231 -0.04216929],0.59624267,[6.28084568 0.04386737]
[6.28084568 0.04386737],-0.55843914,[ 6.27876302 -0.04165322]
[ 6.27876302 -0.04165322],0.5845084,[6.28089833 0.04270634]
[6.28089833 0.04270634],-0.5478811,[ 6.27883878 -0.04119106]
[ 6.27883878 -0.04119106],0.5751834,[6.28093011 0.04182656]
[6.28093011 0.04182656],-0.539474,[ 6.27889081 -0.04078594]
[ 6.27889081 -0.04078594],0.5678053,[6.28094901 0.04116399]
[6.28094901 0.04116399],-0.53283894,[ 6.27892706 -0.04043907]
[ 6.27892706 -0.04043907],0.5619483,[6.28096003 0.0406595 ]
[6.28096003 0.0406595 ],-0.527583,[ 6.27895269 -0.0401469 ]
[ 6.27895269 -0.0401469 ],0.55728674,[6.28096627 0.04027165]
[-2.45120749 -0.59151208],-1.9986017,[-2.51965388 -1.36892797]
[-2.51965388 -1.36892797],-1.9999853,[-2.62494812 -2.10588477]
[-2.62494812 -2.10588477],-1.9999737,[-2.76376587 -2.77635487]
[-2.76376587 -2.77635487],-1.9998481,[-2.93141627 -3.35300814]
[-2.93141627 -3.35300814],-1.9997243,[-3.12188833 -3.80944109]
[-3.12188833 -3.80944109],-1.9996556,[-3.32809666 -4.12416671]
[-3.32809666 -4.12416671],-1.9992532,[-3.54234597 -4.28498618]
[-3.54234597 -4.28498618],-1.9969794,[-3.75694342 -4.29194902]
[-3.75694342 -4.29194902],-1.9966929,[-3.96486938 -4.15851922]
[-3.96486938 -4.15851922],-1.9984361,[-4.16028197 -3.90825161]
[-4.16028197 -3.90825161],-1.9982585,[-4.33875319 -3.5694244 ]
[-4.33875319 -3.5694244 ],-1.9899493,[-4.49723628 -3.16966198]
[-4.49723628 -3.16966198],-1.9299914,[-4.63355893 -2.72645283]
[-4.63355893 -2.72645283],-1.7284166,[-4.74546115 -2.23804442]
[-4.74546115 -2.23804442],-1.3751453,[-4.83019746 -1.69472635]
[-4.83019746 -1.69472635],-0.6342714,[-4.88245074 -1.0450656 ]
[-4.88245074 -1.0450656 ],-0.14346611,[-4.89882098 -0.32740478]
[-4.89882098 -0.32740478],0.7619417,[-4.87262647  0.52389034]
[-4.87262647  0.52389034],1.5373716,[-4.79788206  1.49488815]
[-4.79788206  1.49488815],1.3352628,[-4.67576014  2.44243834]
[-4.67576014  2.44243834],1.5107832,[-4.5048325   3.41855275]
[-4.5048325   3.41855275],1.6145265,[-4.28510077  4.39463475]
[-4.28510077  4.39463475],1.3256307,[-4.02129832  5.276049  ]
[-4.02129832  5.276049  ],0.68132305,[-3.72349027  5.95616094]
[-3.72349027  5.95616094],0.7722204,[-3.39928019  6.48420167]
[-3.39928019  6.48420167],1.3560929,[-3.05534271  6.87874945]
[-3.05534271  6.87874945],1.3320727,[-2.70464506  7.01395308]
[-2.70464506  7.01395308],0.40645337,[-2.3667681   6.75753922]
[-2.3667681   6.75753922],0.18964767,[-2.05370343  6.26129333]
[-2.05370343  6.26129333],1.5625787,[-1.76213125  5.83144358]
[-1.76213125  5.83144358],1.5725651,[-1.49558051  5.33101491]
[-1.49558051  5.33101491],0.70790076,[-1.26111448  4.68932055]
[-1.26111448  4.68932055],-0.40159917,[-1.06537659  3.91475775]
[-1.06537659  3.91475775],0.21508932,[-0.90083696  3.29079265]
[-0.90083696  3.29079265],0.07508969,[-0.76512841  2.71417093]
[-0.76512841  2.71417093],0.25080848,[-0.65351241  2.23231998]
[-0.65351241  2.23231998],0.21721363,[-0.56306652  1.8089179 ]
[-0.56306652  1.8089179 ],0.34545493,[-0.49004653  1.46039977]
[-0.49004653  1.46039977],0.5224991,[-0.43075781  1.18577443]
[-0.43075781  1.18577443],0.8054626,[-0.3810866   0.99342419]
[-0.3810866   0.99342419],0.88151,[-0.33875141  0.84670369]
[-0.33875141  0.84670369],0.8948319,[-0.30216661  0.73169618]
[-0.30216661  0.73169618],0.92985725,[-0.26976747  0.64798276]
[-0.26976747  0.64798276],0.9367337,[-0.24033685  0.58861232]
[-0.24033685  0.58861232],0.9709444,[-0.21255027  0.55573163]
[-0.21255027  0.55573163],0.90939355,[-0.18585399  0.53392556]
[-0.18585399  0.53392556],0.7759323,[-0.16026769  0.511726  ]
[-0.16026769  0.511726  ],0.38746667,[-0.13775973  0.45015914]
[-0.13775973  0.45015914],0.48685026,[-0.11675007  0.42019337]
[-0.11675007  0.42019337],0.069211006,[-0.0995895   0.34321125]
[-0.0995895   0.34321125],0.57337236,[-0.08185708  0.35464839]
[-0.08185708  0.35464839],-0.4976182,[-0.07092302  0.21868138]
[-0.07092302  0.21868138],1.0101042,[-0.05507055  0.31704933]
[-0.05507055  0.31704933],-1.2176514,[-0.05041457  0.09311958]
[-0.05041457  0.09311958],1.4000015,[-0.03714833  0.2653249 ]
[-0.03714833  0.2653249 ],-1.3500676,[-0.03540033  0.03495992]
[-0.03540033  0.03495992],1.3158212,[-0.02511091  0.2057884 ]
[-0.02511091  0.2057884 ],-1.230114,[-0.0249889  0.0024401]
[-0.0249889  0.0024401],1.1743736,[-0.01699608  0.15985641]
[-0.01699608  0.15985641],-1.0968609,[-0.01786704 -0.01741917]
[-0.01786704 -0.01741917],1.0352445,[-0.01164365  0.12446793]
[-0.01164365  0.12446793],-0.9573388,[-0.01303692 -0.02786543]
[-0.01303692 -0.02786543],0.9016311,[-0.00815683  0.09760183]
[-0.00815683  0.09760183],-0.84398234,[-0.00991248 -0.03511307]
[-0.00991248 -0.03511307],0.8141475,[-0.00593374  0.07957481]
[-0.00593374  0.07957481],-0.7658775,[-0.00792159 -0.03975709]
[-0.00792159 -0.03975709],0.7561145,[-0.00453565  0.06771895]
[-0.00453565  0.06771895],-0.70994973,[-0.00664441 -0.04217523]
[-0.00664441 -0.04217523],0.7123947,[-0.00365937  0.05970071]
[-0.00365937  0.05970071],-0.6675577,[-0.00581825 -0.04317747]
[-0.00581825 -0.04317747],0.6779096,[-0.00311098  0.05414531]
[-0.00311098  0.05414531],-0.6345022,[-0.00527914 -0.04336325]
[-0.00527914 -0.04336325],0.6502876,[-0.00276811  0.05022056]
[-0.00276811  0.05022056],-0.6084037,[-0.00492392 -0.04311608]
[-0.00492392 -0.04311608],0.62805724,[-0.00255394  0.04739959]
[-0.00255394  0.04739959],-0.5876725,[-0.00468728 -0.04266674]
[-0.00468728 -0.04266674],0.610147,[-0.00242028  0.04533987]
[-0.00242028  0.04533987],-0.5711539,[-0.0045277  -0.04214842]
[-0.0045277  -0.04214842],0.59572434,[-0.00233698  0.04381446]
[-0.00233698  0.04381446],-0.55796707,[-0.00441865 -0.04163333]
[-0.00441865 -0.04163333],0.5840857,[-0.00228537  0.04266555]
[-0.00228537  0.04266555],-0.5474992,[-0.00434404 -0.04117335]
[-0.00434404 -0.04117335],0.5748491,[-0.00225424  0.041796  ]
[-0.00225424  0.041796  ],-0.5391736,[-0.00429277 -0.04077071]
[-0.00429277 -0.04077071],0.56754136,[-0.00223572  0.04114092]
[-0.00223572  0.04114092],-0.5326028,[-0.00425704 -0.04042629]
[-0.00425704 -0.04042629],0.5617392,[-0.00222495  0.04064183]
[-0.00222495  0.04064183],-0.5273951,[-0.00423176 -0.04013615]
[-0.00423176 -0.04013615],0.55711937,[-0.00221886  0.04025794]
[ 1.80772554 -0.48816756],1.945699,[1.83436228 0.53273478]
[1.83436228 0.53273478],2.0,[1.91220403 1.5568351 ]
[1.91220403 1.5568351 ],2.0,[2.04038145 2.56354831]
[2.04038145 2.56354831],1.9992843,[2.21699435 3.53225803]
[2.21699435 3.53225803],1.9129341,[2.43789347 4.41798235]
[2.43789347 4.41798235],1.7083609,[2.69586939 5.15951841]
[2.69586939 5.15951841],1.7993698,[2.98350723 5.75275683]
[2.98350723 5.75275683],1.9328842,[3.29154525 6.1607603 ]
[3.29154525 6.1607603 ],1.928935,[3.6084481  6.33805712]
[3.6084481  6.33805712],1.8327036,[3.92221822 6.27540231]
[3.92221822 6.27540231],1.7918501,[4.22303756 6.01638682]
[4.22303756 6.01638682],1.9078858,[4.50506712 5.64059125]
[4.50506712 5.64059125],1.8944049,[4.76460776 5.19081272]
[4.76460776 5.19081272],1.595561,[4.99866622 4.68116919]
[4.99866622 4.68116919],0.3099637,[5.19907559 4.00818742]
[5.19907559 4.00818742],0.01756239,[5.3664709  3.34790624]
[5.3664709  3.34790624],0.12248683,[5.50502461 2.77107413]
[5.50502461 2.77107413],0.2297101,[5.61897724 2.27905266]
[5.61897724 2.27905266],0.21313357,[5.71141203 1.84869588]
[5.71141203 1.84869588],0.35681057,[5.78623075 1.49637437]
[5.78623075 1.49637437],0.48482132,[5.84680748 1.21153455]
[5.84680748 1.21153455],0.7762327,[5.89735622 1.01097483]
[5.89735622 1.01097483],0.8792205,[5.94038684 0.86061235]
[5.94038684 0.86061235],0.89113665,[5.97749633 0.7421898 ]
[5.97749633 0.7421898 ],0.92749405,[6.01027639 0.6556012 ]
[6.01027639 0.6556012 ],0.9314594,[6.03993487 0.59316973]
[6.03993487 0.59316973],0.97257614,[6.06785548 0.55841218]
[6.06785548 0.55841218],0.91912985,[6.09465695 0.53602942]
[6.09465695 0.53602942],0.7955837,[6.1203973  0.51480683]
[6.1203973  0.51480683],0.42125607,[6.14321943 0.45644275]
[6.14321943 0.45644275],0.47403336,[6.16436522 0.42291576]
[6.16436522 0.42291576],0.11562538,[6.18193292 0.35135405]
[6.18193292 0.35135405],0.516027,[6.19958035 0.3529485 ]
[6.19958035 0.3529485 ],-0.37350428,[6.21129496 0.23429216]
[6.21129496 0.23429216],0.8766222,[6.22689066 0.31191415]
[6.22689066 0.31191415],-1.1106049,[6.2320469  0.10312474]
[6.2320469  0.10312474],1.3590298,[6.24547901 0.26864211]
[6.24547901 0.26864211],-1.3610779,[6.24728938 0.0362074 ]
[6.24728938 0.0362074 ],1.3237576,[6.25768212 0.20785488]
[6.25768212 0.20785488],-1.235106,[6.25785530e+00 3.46366316e-03]
[6.25785530e+00 3.46366316e-03],1.1797805,[6.26592707 0.16143526]
[6.26592707 0.16143526],-1.1021945,[ 6.26508522 -0.01683696]
[ 6.26508522 -0.01683696],1.0407314,[6.27137014 0.12569843]
[6.27137014 0.12569843],-0.96232843,[ 6.26999454 -0.027512  ]
[ 6.26999454 -0.027512  ],0.90586305,[6.27491827 0.09847467]
[6.27491827 0.09847467],-0.8475753,[ 6.27317518 -0.03486183]
[ 6.27317518 -0.03486183],0.81672645,[6.27718216 0.08013966]
[6.27718216 0.08013966],-0.7683604,[ 6.27520133 -0.03961672]
[ 6.27520133 -0.03961672],0.7580073,[6.27860615 0.06809645]
[6.27860615 0.06809645],-0.71180606,[ 6.27650071 -0.04210882]
[ 6.27650071 -0.04210882],0.713881,[6.27949871 0.05995993]
[6.27949871 0.05995993],-0.6689997,[ 6.27734096 -0.04315497]
[ 6.27734096 -0.04315497],0.67910147,[6.28005731 0.05432701]
[6.28005731 0.05432701],-0.63564086,[ 6.27788905 -0.04336511]
[ 6.27788905 -0.04336511],0.65124965,[6.28040656 0.05035017]
[6.28040656 0.05035017],-0.6093075,[ 6.27825006 -0.04313002]
[ 6.27825006 -0.04313002],0.6288328,[6.28062473 0.04749348]
[6.28062473 0.04749348],-0.58839273,[ 6.27849044 -0.04268586]
[ 6.27849044 -0.04268586],0.6107733,[6.28076089 0.04540901]
[6.28076089 0.04540901],-0.57173,[ 6.27865245 -0.04216881]
[ 6.27865245 -0.04216881],0.5962291,[6.28084575 0.04386593]
[6.28084575 0.04386593],-0.5584259,[ 6.27876312 -0.04165263]
[ 6.27876312 -0.04165263],0.584496,[6.28089837 0.04270514]
[6.28089837 0.04270514],-0.54786944,[ 6.27883885 -0.04119047]
[ 6.27883885 -0.04119047],0.5751729,[6.28093013 0.04182563]
[6.28093013 0.04182563],-0.53946483,[ 6.27889086 -0.04078547]
[ 6.27889086 -0.04078547],0.5677979,[6.28094903 0.04116339]
[6.28094903 0.04116339],-0.53283274,[ 6.27892709 -0.04043873]
[ 6.27892709 -0.04043873],0.5619426,[6.28096004 0.040659  ]
[6.28096004 0.040659  ],-0.52757764,[ 6.27895271 -0.04014659]
[ 6.27895271 -0.04014659],0.55728173,[6.28096627 0.04027123]
[-0.34906724 -0.97234198],1.6483445,[-0.39814756 -0.98160639]
[-0.39814756 -0.98160639],1.558095,[-0.45008135 -1.03867574]
[-0.45008135 -1.03867574],1.4293084,[-0.50760928 -1.15055857]
[-0.50760928 -1.15055857],1.1279924,[-0.57490562 -1.34592674]
[-0.57490562 -1.34592674],0.42996025,[-0.65936809 -1.68924939]
[-0.65936809 -1.68924939],-0.4552878,[-0.77021837 -2.2170057 ]
[-0.77021837 -2.2170057 ],-0.41373658,[-0.91028263 -2.80128518]
[-0.91028263 -2.80128518],0.17061067,[-1.0786802  -3.36795146]
[-1.0786802  -3.36795146],0.7545228,[-1.27446892 -3.91577427]
[-1.27446892 -3.91577427],1.1783223,[-1.49728579 -4.45633745]
[-1.49728579 -4.45633745],1.0960026,[-1.74928137 -5.03991155]
[-1.74928137 -5.03991155],0.5592618,[-2.03398675 -5.69410762]
[-2.03398675 -5.69410762],-0.53493094,[-2.35625279 -6.44532093]
[-2.35625279 -6.44532093],-1.0471418,[-2.71288736 -7.13269137]
[-2.71288736 -7.13269137],-1.2711024,[-3.09464371 -7.63512694]
[-3.09464371 -7.63512694],-1.5603803,[-3.48986285 -7.90438276]
[-3.48986285 -7.90438276],-0.5101681,[-3.87611053 -7.7249537 ]
[-3.87611053 -7.7249537 ],1.9123054,[-4.22288232 -6.93543583]
[-4.22288232 -6.93543583],1.7319608,[-4.52356822 -6.01371801]
[-4.52356822 -6.01371801],0.20066977,[-4.78591562 -5.24694785]
[-4.78591562 -5.24694785],-1.0217445,[-5.01852741 -4.65223593]
[-5.01852741 -4.65223593],-1.2385374,[-5.22467182 -4.12288819]
[-5.22467182 -4.12288819],-0.45525694,[-5.40154462 -3.53745588]
[-5.40154462 -3.53745588],0.004404545,[-5.54944251 -2.95795779]
[-5.54944251 -2.95795779],0.18078518,[-5.67087248 -2.42859951]
[-5.67087248 -2.42859951],0.20223904,[-5.7692321  -1.96719244]
[-5.7692321  -1.96719244],0.13652635,[-5.84813189 -1.57799581]
[-5.84813189 -1.57799581],-0.07824421,[-5.91181381 -1.27363831]
[-5.91181381 -1.27363831],-0.16513193,[-5.9631257  -1.02623777]
[-5.9631257  -1.02623777],-0.78134406,[-6.0084993  -0.90747202]
[-6.0084993  -0.90747202],-0.5395987,[-6.04774821 -0.78497828]
[-6.04774821 -0.78497828],-0.62300944,[-6.08292215 -0.70347867]
[-6.08292215 -0.70347867],-0.36383963,[-6.11336511 -0.60885918]
[-6.11336511 -0.60885918],-0.41488016,[-6.14058197 -0.54433735]
[-6.14058197 -0.54433735],-0.18471146,[-6.16385466 -0.46545369]
[-6.16385466 -0.46545369],-0.2942047,[-6.18486959 -0.42029867]
[-6.18486959 -0.42029867],0.0026524067,[-6.20218373 -0.34628275]
[-6.20218373 -0.34628275],-0.23577225,[-6.21823192 -0.32096382]
[-6.21823192 -0.32096382],0.1913476,[-6.23041096 -0.24358088]
[-6.23041096 -0.24358088],-0.2965474,[-6.24283599 -0.24850061]
[-6.24283599 -0.24850061],0.41579533,[-6.25062987 -0.15587753]
[-6.25062987 -0.15587753],-0.33647323,[-6.25972668 -0.18193625]
[-6.25972668 -0.18193625],0.52604795,[-6.26399852 -0.08543671]
[-6.26399852 -0.08543671],-0.33590102,[-6.27007015 -0.12143265]
[-6.27007015 -0.12143265],0.4388051,[-6.27235894 -0.0457758 ]
[-6.27235894 -0.0457758 ],-0.28956592,[-6.27641349 -0.08109107]
[-6.27641349 -0.08109107],0.36823893,[-6.27745232 -0.02077641]
[-6.27745232 -0.02077641],-0.27743173,[-6.28035689 -0.05809145]
[-6.28035689 -0.05809145],0.3437612,[-6.28057719e+00 -4.40596016e-03]
[-6.28057719e+00 -4.40596016e-03],-0.28422737,[-6.28283138 -0.04508398]
[-6.28283138 -0.04508398],0.3438537,[-6.28249341  0.00675952]
[-6.28249341  0.00675952],-0.30189085,[-6.28439367 -0.03800518]
[-6.28439367 -0.03800518],0.35600114,[-6.28366923  0.01448872]
[-6.28366923  0.01448872],-0.32320416,[-6.28538697 -0.03435485]
[-6.28538697 -0.03435485],0.37348366,[-6.28438615  0.02001645]
[-6.28438615  0.02001645],-0.34588265,[-6.28602448 -0.03276658]
[-6.28602448 -0.03276658],0.3933034,[-6.2848195   0.02409955]
[-6.2848195   0.02409955],-0.36835897,[-6.2864385  -0.03237994]
[-1.04858518 -0.77163957],1.7690101,[-1.10640153 -1.15632685]
[-1.10640153 -1.15632685],0.53290105,[-1.19374959 -1.74696129]
[-1.19374959 -1.74696129],-1.4295008,[-1.32668476 -2.65870342]
[-1.32668476 -2.65870342],-1.0927423,[-1.50420372 -3.55037909]
[-1.50420372 -3.55037909],0.084760666,[-1.71850385 -4.28600264]
[-1.71850385 -4.28600264],0.60238934,[-1.96537772 -4.93747754]
[-1.96537772 -4.93747754],-0.122696996,[-2.24779024 -5.64825026]
[-2.24779024 -5.64825026],-0.8764353,[-2.56600574 -6.36431011]
[-2.56600574 -6.36431011],-1.1808524,[-2.91348991 -6.94968339]
[-2.91348991 -6.94968339],-1.5847371,[-3.28133948 -7.35699132]
[-3.28133948 -7.35699132],-1.5838742,[-3.65584464 -7.49010314]
[-3.65584464 -7.49010314],0.5753722,[-4.00758886 -7.03488452]
[-4.00758886 -7.03488452],1.5726504,[-4.31897292 -6.22768115]
[-4.31897292 -6.22768115],-0.44022357,[-4.59902347 -5.601011  ]
[-4.59902347 -5.601011  ],-0.9218948,[-4.84872894 -4.99410946]
[-4.84872894 -4.99410946],-1.4953738,[-5.07249772 -4.47537547]
[-5.07249772 -4.47537547],-1.3064439,[-5.27097012 -3.96944817]
[-5.27097012 -3.96944817],-0.35452485,[-5.44030117 -3.38662095]
[-5.44030117 -3.38662095],0.021555424,[-5.58147436 -2.82346383]
[-5.58147436 -2.82346383],0.19773054,[-5.69695738 -2.30966024]
[-5.69695738 -2.30966024],0.1903677,[-5.79026678 -1.86618806]
[-5.79026678 -1.86618806],0.10091281,[-5.86507437 -1.49615189]
[-5.86507437 -1.49615189],-0.08961487,[-5.92532777 -1.20506799]
[-5.92532777 -1.20506799],-0.3511269,[-5.97507956 -0.9950358 ]
[-5.97507956 -0.9950358 ],-0.68446517,[-6.01859281 -0.87026498]
[-6.01859281 -0.87026498],-0.624169,[-6.05698048 -0.76775335]
[-6.05698048 -0.76775335],-0.5082574,[-6.09076955 -0.67578147]
[-6.09076955 -0.67578147],-0.4207605,[-6.12054318 -0.59547258]
[-6.12054318 -0.59547258],-0.30487704,[-6.14653116 -0.51975961]
[-6.14653116 -0.51975961],-0.2751634,[-6.16947427 -0.45886221]
[-6.16947427 -0.45886221],-0.14510345,[-6.18925068 -0.39552812]
[-6.18925068 -0.39552812],-0.1397407,[-6.20655777 -0.34614182]
[-6.20655777 -0.34614182],-0.024628878,[-6.22117886 -0.29242172]
[-6.22117886 -0.29242172],-0.06676483,[-6.23397693 -0.2559614 ]
[-6.23397693 -0.2559614 ],0.053262472,[-6.24453096 -0.21108064]
[-6.24453096 -0.21108064],0.012345552,[-6.25354322 -0.18024526]
[-6.25354322 -0.18024526],0.13955545,[-6.2603974  -0.13708364]
[-6.2603974  -0.13708364],0.03656721,[-6.26612286 -0.1145091 ]
[-6.26612286 -0.1145091 ],0.12752771,[-6.27025204 -0.08258373]
[-6.27025204 -0.08258373],0.011417627,[-6.27381062 -0.07117141]
[-6.27381062 -0.07117141],0.09701419,[-6.27629003 -0.04958837]
[-6.27629003 -0.04958837],-0.0035243034,[-6.27853731 -0.0449456 ]
[-6.27853731 -0.0449456 ],0.08011532,[-6.28000943 -0.02944232]
[-6.28000943 -0.02944232],-0.01377058,[-6.28146573 -0.029126  ]
[-6.28146573 -0.029126  ],0.0728662,[-6.28231105 -0.01690639]
[-6.28231105 -0.01690639],-0.02470398,[-6.28330886 -0.01995629]
[-6.28330886 -0.01995629],0.07481146,[-6.28375023 -0.00882724]
[-6.28375023 -0.00882724],-0.034467697,[-6.28447128 -0.01442108]
[-6.28447128 -0.01442108],0.07909775,[-6.28464732e+00 -3.52089951e-03]
[-6.28464732e+00 -3.52089951e-03],-0.043863177,[-6.28520717 -0.01119689]
[-6.28520717 -0.01119689],0.08525181,[-6.28520344e+00  7.44872548e-05]
[-6.28520344e+00  7.44872548e-05],-0.053440332,[-6.2856762  -0.00945516]
[-6.2856762  -0.00945516],0.093019724,[-6.28554472e+00  2.62962419e-03]
[-1.63265439 -0.90493909],-1.1210631,[-1.7237376  -1.82166411]
[-1.7237376  -1.82166411],-1.8408855,[-1.86568972 -2.83904238]
[-1.86568972 -2.83904238],-1.3009375,[-2.05328011 -3.75180786]
[-2.05328011 -3.75180786],-0.50569105,[-2.27788238 -4.49204544]
[-2.27788238 -4.49204544],-0.9021263,[-2.53776028 -5.19755793]
[-2.53776028 -5.19755793],-1.1542962,[-2.82758795 -5.79655334]
[-2.82758795 -5.79655334],-1.3986864,[-3.13948839 -6.2380088 ]
[-3.13948839 -6.2380088 ],-1.8095534,[-3.46503939 -6.51102001]
[-3.46503939 -6.51102001],-1.6706904,[-3.7912017  -6.52324623]
[-3.7912017  -6.52324623],-0.9940752,[-4.10213676 -6.21870116]
[-4.10213676 -6.21870116],-1.1835268,[-4.39121688 -5.78160255]
[-4.39121688 -5.78160255],-1.4592842,[-4.65565917 -5.28884563]
[-4.65565917 -5.28884563],-1.5777458,[-4.89449487 -4.77671403]
[-4.89449487 -4.77671403],-1.7371267,[-5.1094791  -4.29968466]
[-5.1094791  -4.29968466],-1.5009034,[-5.30113797 -3.83317748]
[-5.30113797 -3.83317748],-0.5174334,[-5.46549125 -3.28706546]
[-5.46549125 -3.28706546],0.038285255,[-5.60219848 -2.73414463]
[-5.60219848 -2.73414463],0.20010853,[-5.71379639 -2.23195831]
[-5.71379639 -2.23195831],0.17795753,[-5.80384272 -1.80092658]
[-5.80384272 -1.80092658],0.0691185,[-5.87607582 -1.44466184]
[-5.87607582 -1.44466184],-0.08687317,[-5.93411208 -1.16072528]
[-5.93411208 -1.16072528],-0.4709264,[-5.98285428 -0.97484393]
[-5.98285428 -0.97484393],-0.625139,[-6.02519115 -0.84673745]
[-6.02519115 -0.84673745],-0.67021763,[-6.06298684 -0.75591389]
[-6.06298684 -0.75591389],-0.4386512,[-6.09588155 -0.65789409]
[-6.09588155 -0.65789409],-0.45650697,[-6.12521716 -0.58671227]
[-6.12521716 -0.58671227],-0.23338115,[-6.15040393 -0.50373546]
[-6.15040393 -0.50373546],-0.33532202,[-6.17314094 -0.45474011]
[-6.17314094 -0.45474011],-0.043195605,[-6.19208357 -0.37885265]
[-6.19208357 -0.37885265],-0.2403413,[-6.20941717 -0.34667201]
[-6.20941717 -0.34667201],0.122885466,[-6.22306534 -0.27296326]
[-6.22306534 -0.27296326],-0.2478751,[-6.23631942 -0.2650817 ]
[-6.23631942 -0.2650817 ],0.2935238,[-6.24561525 -0.18591658]
[-6.24561525 -0.18591658],-0.26439166,[-6.25548547 -0.19740442]
[-6.25548547 -0.19740442],0.47388697,[-6.26076293 -0.10554915]
[-6.26076293 -0.10554915],-0.30055296,[-6.26745376 -0.13381672]
[-6.26745376 -0.13381672],0.42134523,[-6.2703946  -0.05881676]
[-6.2703946  -0.05881676],-0.25644636,[-6.27477915 -0.08769095]
[-6.27477915 -0.08769095],0.3450017,[-6.27626096 -0.02963615]
[-6.27626096 -0.02963615],-0.24317193,[-6.27930689 -0.06091872]
[-6.27930689 -0.06091872],0.3129666,[-6.27986014 -0.01106493]
[-6.27986014 -0.01106493],-0.24763358,[-6.28214594 -0.0457161 ]
[-6.28214594 -0.0457161 ],0.30990458,[-6.28206849e+00  1.54911202e-03]
[-6.28206849e+00  1.54911202e-03],-0.2650411,[-6.28393696 -0.03736944]
[-6.28393696 -0.03736944],0.3212223,[-6.28342445  0.01025016]
[-6.28342445  0.01025016],-0.2872002,[-6.28507491 -0.03300923]
[-6.28507491 -0.03300923],0.33930922,[-6.28425142  0.01646995]
[-6.28425142  0.01646995],-0.31163085,[-6.28580513 -0.03107426]
