State,Action,NextState
[ 0.33840492 -0.9410006   1.279592  ],[1.6937685],[ 0.37705693 -0.9261901   0.82790685]
[ 0.37705693 -0.9261901   0.82790685],[1.9341679],[ 0.39657792 -0.91800106  0.42338946]
[ 0.39657792 -0.91800106  0.42338946],[1.9728432],[ 0.39799187 -0.9173889   0.03081515]
[ 0.39799187 -0.9173889   0.03081515],[1.9761736],[ 0.3813783  -0.92441905 -0.3608005 ]
[ 0.3813783  -0.92441905 -0.3608005 ],[1.93542],[ 0.34580514 -0.93830633 -0.7638018 ]
[ 0.34580514 -0.93830633 -0.7638018 ],[1.6025987],[ 0.28761882 -0.95774496 -1.2271417 ]
[ 0.28761882 -0.95774496 -1.2271417 ],[-0.15723133],[ 0.19208659 -0.98137796 -1.9690351 ]
[ 0.19208659 -0.98137796 -1.9690351 ],[-1.5824285],[ 0.04614985 -0.9989345  -2.9424329 ]
[ 0.04614985 -0.9989345  -2.9424329 ],[-0.95885634],[-0.1450929 -0.989418  -3.8354623]
[-0.1450929 -0.989418  -3.8354623],[0.216429],[-0.36428034 -0.9312893  -4.5450616 ]
[-0.36428034 -0.9312893  -4.5450616 ],[-0.07394886],[-0.5936532 -0.804721  -5.2546206]
[-0.5936532 -0.804721  -5.2546206],[-0.7549987],[-0.80410093 -0.59449285 -5.971411  ]
[-0.80410093 -0.59449285 -5.971411  ],[-1.1415216],[-0.9531812  -0.30239978 -6.588509  ]
[-0.9531812  -0.30239978 -6.588509  ],[-1.4223807],[-0.9990223   0.04420957 -7.028666  ]
[-0.9990223   0.04420957 -7.028666  ],[-1.6805346],[-0.9184694  0.395492  -7.247589 ]
[-0.9184694  0.395492  -7.247589 ],[-0.8632455],[-0.7244044  0.6893753 -7.080457 ]
[-0.7244044  0.6893753 -7.080457 ],[1.358089],[-0.47255215  0.8813027  -6.359712  ]
[-0.47255215  0.8813027  -6.359712  ],[-0.39117634],[-0.20289531  0.9792004  -5.7574115 ]
[-0.20289531  0.9792004  -5.7574115 ],[-0.95669603],[ 0.05398569  0.9985417  -5.166516  ]
[ 0.05398569  0.9985417  -5.166516  ],[-1.4367645],[ 0.28179857  0.9594736  -4.633124  ]
[ 0.28179857  0.9594736  -4.633124  ],[-1.5101907],[ 0.4729805  0.8810729 -4.1400476]
[ 0.4729805  0.8810729 -4.1400476],[-0.77854455],[ 0.6229215  0.7822844 -3.5960245]
[ 0.6229215  0.7822844 -3.5960245],[-0.03377104],[ 0.7333188   0.67988497 -3.0143769 ]
[ 0.7333188   0.67988497 -3.0143769 ],[0.16571593],[ 0.8117666  0.583982  -2.479606 ]
[ 0.8117666  0.583982  -2.479606 ],[0.20394754],[ 0.86628765  0.49954554 -2.011027  ]
[ 0.86628765  0.49954554 -2.011027  ],[0.1533618],[ 0.90372425  0.42811498 -1.6133637 ]
[ 0.90372425  0.42811498 -1.6133637 ],[-0.07162309],[ 0.9296794   0.36836976 -1.303021  ]
[ 0.9296794   0.36836976 -1.303021  ],[-0.08917856],[ 0.9475712   0.31954458 -1.0401205 ]
[ 0.9475712   0.31954458 -1.0401205 ],[-0.8184409],[ 0.9613072   0.27547848 -0.92322814]
[ 0.9613072   0.27547848 -0.92322814],[-0.5072098],[ 0.971468    0.23717067 -0.79270077]
[ 0.971468    0.23717067 -0.79270077],[-0.6689588],[ 0.979326    0.20228837 -0.71516657]
[ 0.979326    0.20228837 -0.71516657],[-0.3426696],[ 0.98508114  0.17209058 -0.61485076]
[ 0.98508114  0.17209058 -0.61485076],[-0.46027553],[ 0.9894755   0.14470053 -0.5548241 ]
[ 0.9894755   0.14470053 -0.5548241 ],[-0.14812613],[ 0.99259347  0.1214836  -0.46851766]
[ 0.99259347  0.1214836  -0.46851766],[-0.3554238],[ 0.9949793   0.10008067 -0.43071854]
[ 0.9949793   0.10008067 -0.43071854],[0.05835176],[ 0.9965655   0.0828083  -0.34690526]
[ 0.9965655   0.0828083  -0.34690526],[-0.31329453],[ 0.9978021   0.06626498 -0.33179322]
[ 0.9978021   0.06626498 -0.33179322],[0.2630937],[ 0.99853253  0.05415554 -0.24263044]
[ 0.99853253  0.05415554 -0.24263044],[-0.3787527],[ 0.99914974  0.04122902 -0.25882667]
[ 0.99914974  0.04122902 -0.25882667],[0.4856527],[ 0.99943936  0.03348161 -0.15505701]
[ 0.99943936  0.03348161 -0.15505701],[-0.3998431],[ 0.9997122   0.02398945 -0.18992227]
[ 0.9997122   0.02398945 -0.18992227],[0.59111404],[ 0.9998034   0.0198273  -0.08326307]
[ 0.9998034   0.0198273  -0.08326307],[-0.398427],[ 0.99990994  0.01342036 -0.12815665]
[ 0.99990994  0.01342036 -0.12815665],[0.49344468],[ 0.9999371   0.0112168  -0.04407468]
[ 0.9999371   0.0112168  -0.04407468],[-0.3328284],[ 0.9999759   0.00693766 -0.08558634]
[ 0.9999759   0.00693766 -0.08558634],[0.4083798],[ 0.9999821   0.00598137 -0.01912612]
[ 0.9999821   0.00598137 -0.01912612],[-0.31237507],[ 0.99999577  0.00290659 -0.06149635]
[ 0.99999577  0.00290659 -0.06149635],[0.37748528],[ 0.9999962   0.00277191 -0.00269362]
[ 0.9999962   0.00277191 -0.00269362],[-0.31475592],[ 9.9999994e-01  3.8050552e-04 -4.7828082e-02]
[ 9.9999994e-01  3.8050552e-04 -4.7828082e-02],[0.3738165],[9.999997e-01 8.069939e-04 8.529770e-03]
[9.999997e-01 8.069939e-04 8.529770e-03],[-0.3300841],[ 0.9999993  -0.00121189 -0.0403776 ]
[ 0.9999993  -0.00121189 -0.0403776 ],[0.38343668],[ 9.9999994e-01 -4.0043626e-04  1.6228991e-02]
[ 9.9999994e-01 -4.0043626e-04  1.6228991e-02],[-0.34903502],[ 0.99999756 -0.00222176 -0.03642659]
[ 0.99999756 -0.00222176 -0.03642659],[0.3983791],[ 0.99999934 -0.00113857  0.02166395]
[ 0.99999934 -0.00113857  0.02166395],[-0.36923385],[ 0.9999959  -0.00286732 -0.03457505]
[ 0.9999959  -0.00286732 -0.03457505],[0.4155829],[ 0.99999875 -0.00158673  0.02561189]
[ 0.99999875 -0.00158673  0.02561189],[-0.38912714],[ 0.99999464 -0.00328408 -0.03394722]
[-0.99509746  0.0988993  -0.9758141 ],[-2.],[-0.9873634   0.15847231 -1.2016397 ]
[-0.9873634   0.15847231 -1.2016397 ],[-2.],[-0.97405654  0.2263049  -1.3827853 ]
[-0.97405654  0.2263049  -1.3827853 ],[-1.9999999],[-0.9541661   0.29927745 -1.5130566 ]
[-0.9541661   0.29927745 -1.5130566 ],[-1.9999996],[-0.92741114  0.37404355 -1.5885985 ]
[-0.92741114  0.37404355 -1.5885985 ],[-1.9999977],[-0.8943731   0.44732174 -1.6080655 ]
[-0.8943731   0.44732174 -1.6080655 ],[-1.9999757],[-0.8564738   0.51619047 -1.5725706 ]
[-0.8564738   0.51619047 -1.5725706 ],[-1.999713],[-0.8158109  0.5783187 -1.4853847]
[-0.8158109  0.5783187 -1.4853847],[-1.9978067],[-0.77490467  0.6320782  -1.3513167 ]
[-0.77490467  0.6320782  -1.3513167 ],[-1.9887226],[-0.7364353   0.67650795 -1.1755664 ]
[-0.7364353   0.67650795 -1.1755664 ],[-1.9417208],[-0.703147    0.71104455 -0.95944357]
[-0.703147    0.71104455 -0.95944357],[1.6109095],[-0.6965569   0.7175015  -0.18452373]
[-0.6965569   0.7175015  -0.18452373],[2.],[-0.7196289   0.69435894  0.6536024 ]
[-0.7196289   0.69435894  0.6536024 ],[2.],[-0.76881516  0.63947105  1.4743717 ]
[-0.76881516  0.63947105  1.4743717 ],[2.],[-0.8358531  0.5489532  2.253975 ]
[-0.8358531  0.5489532  2.253975 ],[2.],[-0.9077837   0.41943866  2.96569   ]
[-0.9077837   0.41943866  2.96569   ],[2.],[-0.9679619   0.25109702  3.5802689 ]
[-0.9679619   0.25109702  3.5802689 ],[2.],[-0.998731    0.05036252  4.0685916 ]
[-0.998731    0.05036252  4.0685916 ],[1.999927],[-0.98559594 -0.1691171   4.4063525 ]
[-0.98559594 -0.1691171   4.4063525 ],[1.9986908],[-0.9214889  -0.38840467  4.5793185 ]
[-0.9214889  -0.38840467  4.5793185 ],[1.9922376],[-0.8090618 -0.5877235  4.5868506]
[-0.8090618 -0.5877235  4.5868506],[1.9966431],[-0.65959245 -0.75162345  4.4455543 ]
[-0.65959245 -0.75162345  4.4455543 ],[1.998399],[-0.4892212 -0.8721598  4.1815968]
[-0.4892212 -0.8721598  4.1815968],[1.9985592],[-0.31440854 -0.9492878   3.8272607 ]
[-0.31440854 -0.9492878   3.8272607 ],[1.9898498],[-0.14859259 -0.9888985   3.4137723 ]
[-0.14859259 -0.9888985   3.4137723 ],[1.8962164],[-1.3183670e-03 -9.9999911e-01  2.9565308e+00]
[-1.3183670e-03 -9.9999911e-01  2.9565308e+00],[1.3989472],[ 0.1192161 -0.9928683  2.4163735]
[ 0.1192161 -0.9928683  2.4163735],[0.52915716],[ 0.2055788  -0.97864056  1.7510959 ]
[ 0.2055788  -0.97864056  1.7510959 ],[1.0628192],[ 0.2627604 -0.9648611  1.1765383]
[ 0.2627604 -0.9648611  1.1765383],[1.7628272],[ 0.29718953 -0.9548185   0.7173166 ]
[ 0.29718953 -0.9548185   0.7173166 ],[1.9386253],[ 0.31109756 -0.950378    0.29199654]
[ 0.31109756 -0.950378    0.29199654],[1.9652352],[ 0.30510396 -0.952319   -0.12600167]
[ 0.30510396 -0.952319   -0.12600167],[1.951891],[ 0.27892524 -0.96031284 -0.54745734]
[ 0.27892524 -0.96031284 -0.54745734],[1.7571707],[ 0.23038073 -0.97310054 -1.0041163 ]
[ 0.23038073 -0.97310054 -1.0041163 ],[0.4243431],[ 0.1484042  -0.98892677 -1.6702902 ]
[ 0.1484042  -0.98892677 -1.6702902 ],[-1.5463963],[ 0.01675638 -0.99985963 -2.6439447 ]
[ 0.01675638 -0.99985963 -2.6439447 ],[-1.2686182],[-0.16173589 -0.9868341  -3.5841322 ]
[-0.16173589 -0.9868341  -3.5841322 ],[-0.25326943],[-0.3714422  -0.92845607 -4.3622484 ]
[-0.3714422  -0.92845607 -4.3622484 ],[-0.10971463],[-0.59262526 -0.8054783  -5.0750475 ]
[-0.59262526 -0.8054783  -5.0750475 ],[-0.7218778],[-0.79782933 -0.60288334 -5.787438  ]
[-0.79782933 -0.60288334 -5.787438  ],[-1.133424],[-0.94712913 -0.32085255 -6.409614  ]
[-0.94712913 -0.32085255 -6.409614  ],[-1.3629143],[-0.9998703   0.01610433 -6.8546906 ]
[-0.9998703   0.01610433 -6.8546906 ],[-1.7158409],[-0.9319274  0.3626449 -7.0999885]
[-0.9319274  0.3626449 -7.0999885],[-1.2164497],[-0.7507312   0.66060776 -7.0104723 ]
[-0.7507312   0.66060776 -7.0104723 ],[1.0251739],[-0.5064875  0.8622473 -6.3612404]
[-0.5064875  0.8622473 -6.3612404],[-0.5373678],[-0.23901202  0.9710166  -5.79516   ]
[-0.23901202  0.9710166  -5.79516   ],[-1.0707368],[ 0.02002582  0.9997995  -5.227508  ]
[ 0.02002582  0.9997995  -5.227508  ],[-1.4309839],[ 0.25189942  0.9677534  -4.692306  ]
[ 0.25189942  0.9677534  -4.692306  ],[-1.5747693],[ 0.44822416  0.8939212  -4.2027063 ]
[ 0.44822416  0.8939212  -4.2027063 ],[-0.97500587],[ 0.6041539   0.79686767 -3.6785164 ]
[ 0.6041539   0.79686767 -3.6785164 ],[-0.0867368],[ 0.71971893  0.69426554 -3.0938761 ]
[ 0.71971893  0.69426554 -3.0938761 ],[0.14202452],[ 0.80221206  0.5970392  -2.5518732 ]
[ 0.80221206  0.5970392  -2.5518732 ],[0.20367074],[ 0.85969293  0.5108112  -2.0735433 ]
[ 0.85969293  0.5108112  -2.0735433 ],[0.16896915],[ 0.89919347  0.4375513  -1.6650895 ]
[ 0.89919347  0.4375513  -1.6650895 ],[-0.0511539],[ 0.9265565  0.3761556 -1.3445991]
[ 0.9265565  0.3761556 -1.3445991],[-0.07064152],[ 0.9453957   0.32592478 -1.0730786 ]
[ 0.9453957   0.32592478 -1.0730786 ],[-0.73139393],[ 0.9596413   0.28122708 -0.9383441 ]
[ 0.9596413   0.28122708 -0.9383441 ],[-0.5351436],[ 0.970213    0.24225342 -0.8076953 ]
[ 0.970213    0.24225342 -0.8076953 ],[-0.673339],[ 0.97837615  0.20683362 -0.72700614]
[ 0.97837615  0.20683362 -0.72700614],[-0.36466002],[ 0.9843749   0.17608559 -0.62657994]
[ 0.9843749   0.17608559 -0.62657994],[-0.4673351],[ 0.988953    0.14822942 -0.564616  ]
[ 0.988953    0.14822942 -0.564616  ],[-0.16004336],[ 0.9922095   0.12458063 -0.47745043]
[ 0.9922095   0.12458063 -0.47745043],[-0.36562514],[ 0.99470407  0.10278039 -0.43885872]
[ 0.99470407  0.10278039 -0.43885872],[0.04978514],[ 0.9963687   0.08514372 -0.35430565]
[ 0.9963687   0.08514372 -0.35430565],[-0.31580877],[ 0.99766463  0.06830276 -0.3378192 ]
[ 0.99766463  0.06830276 -0.3378192 ],[0.24936295],[ 0.9984382   0.05586749 -0.24918768]
[ 0.9984382   0.05586749 -0.24918768],[-0.3713131],[ 0.99908644  0.04273437 -0.26298404]
[ 0.99908644  0.04273437 -0.26298404],[0.46004748],[ 0.9993997   0.03464415 -0.16192612]
[ 0.9993997   0.03464415 -0.16192612],[-0.39046943],[ 0.9996894   0.02492283 -0.19451343]
[ 0.9996894   0.02492283 -0.19451343],[0.59281254],[ 0.9997882   0.02057899 -0.08689941]
[ 0.9997882   0.02057899 -0.08689941],[-0.40194738],[ 0.9999021   0.01399212 -0.13175727]
[ 0.9999021   0.01399212 -0.13175727],[0.49921274],[ 0.9999319   0.01167325 -0.04638127]
[ 0.9999319   0.01167325 -0.04638127],[-0.33357],[ 0.9999734   0.00729036 -0.08766183]
[ 0.9999734   0.00729036 -0.08766183],[0.41061687],[ 0.9999804   0.00626031 -0.02060153]
[ 0.9999804   0.00626031 -0.02060153],[-0.3115965],[ 0.9999951   0.00312805 -0.06264578]
[ 0.9999951   0.00312805 -0.06264578],[0.37726045],[ 0.99999565  0.00294252 -0.00371067]
[ 0.99999565  0.00294252 -0.00371067],[-0.31291175],[ 9.9999988e-01  5.2049867e-04 -4.8440542e-02]
[ 9.9999988e-01  5.2049867e-04 -4.8440542e-02],[0.37241054],[9.9999958e-01 9.1106916e-04 7.8114113e-03]
[9.9999958e-01 9.1106916e-04 7.8114113e-03],[-0.3277923],[ 0.99999934 -0.00112264 -0.04067413]
[ 0.99999934 -0.00112264 -0.04067413],[0.38151193],[ 9.9999994e-01 -3.3710315e-04  1.5710682e-02]
[ 9.9999994e-01 -3.3710315e-04  1.5710682e-02],[-0.34667826],[ 0.9999977  -0.0021643  -0.03654388]
[ 0.9999977  -0.0021643  -0.03654388],[0.3963027],[ 0.9999994  -0.00110038  0.0212783 ]
[ 0.9999994  -0.00110038  0.0212783 ],[-0.36694992],[ 0.999996   -0.00282985 -0.03458948]
[ 0.999996   -0.00282985 -0.03458948],[0.41352773],[ 0.99999875 -0.00156399  0.02531729]
[ 0.99999875 -0.00156399  0.02531729],[-0.38700342],[ 0.9999947  -0.0032593  -0.03390621]
[ 0.3886609   0.9213809  -0.06289715],[1.3018956],[0.350408   0.93659717 0.82342285]
[0.350408   0.93659717 0.82342285],[1.3763247],[0.2680715 0.963399  1.7323194]
[0.2680715 0.963399  1.7323194],[1.450115],[0.13733597 0.99052453 2.672386  ]
[0.13733597 0.99052453 2.672386  ],[1.333786],[-0.04298271  0.99907583  3.6153471 ]
[-0.04298271  0.99907583  3.6153471 ],[1.5951772],[-0.2698069   0.96291447  4.6039305 ]
[-0.2698069   0.96291447  4.6039305 ],[1.4242506],[-0.52284086  0.85243034  5.539754  ]
[-0.52284086  0.85243034  5.539754  ],[0.94636536],[-0.7618937  0.6477021  6.3210316]
[-0.7618937  0.6477021  6.3210316],[0.6553297],[-0.93613994  0.3516276   6.9051075 ]
[-0.93613994  0.3516276   6.9051075 ],[0.0884788],[-1.0000000e+00  2.0415688e-04  7.1821003e+00]
[-1.0000000e+00  2.0415688e-04  7.1821003e+00],[0.48868704],[-0.93498707 -0.35468176  7.2555566 ]
[-0.93498707 -0.35468176  7.2555566 ],[-0.22300684],[-0.7581152  -0.65212065  6.9560943 ]
[-0.7581152  -0.65212065  6.9560943 ],[-0.7183366],[-0.51624036 -0.8564437   6.359253  ]
[-0.51624036 -0.8564437   6.359253  ],[1.4147584],[-0.243525   -0.96989465  5.929134  ]
[-0.243525   -0.96989465  5.929134  ],[1.6016107],[ 0.02609616 -0.9996594   5.4419546 ]
[ 0.02609616 -0.9996594   5.4419546 ],[0.93085074],[ 0.2645054 -0.9643842  4.8318377]
[ 0.2645054 -0.9643842  4.8318377],[-0.3378179],[ 0.45340765 -0.89130324  4.057877  ]
[ 0.45340765 -0.89130324  4.057877  ],[0.10051751],[ 0.5978439  -0.80161256  3.4044771 ]
[ 0.5978439  -0.80161256  3.4044771 ],[0.09226537],[ 0.70446146 -0.70974225  2.8171074 ]
[ 0.70446146 -0.70974225  2.8171074 ],[0.22586322],[ 0.7818316 -0.6234897  2.3186803]
[ 0.7818316 -0.6234897  2.3186803],[0.20892692],[ 0.83696747 -0.5472526   1.882402  ]
[ 0.83696747 -0.5472526   1.882402  ],[0.36498785],[ 0.8762644 -0.4818306  1.5267107]
[ 0.8762644 -0.4818306  1.5267107],[0.4546988],[ 0.9042973  -0.42690322  1.2335426 ]
[ 0.9042973  -0.42690322  1.2335426 ],[0.7502487],[ 0.9249963 -0.379976   1.0259025]
[ 0.9249963 -0.379976   1.0259025],[0.8772738],[ 0.94068766 -0.33927378  0.8725115 ]
[ 0.94068766 -0.33927378  0.8725115 ],[0.88661003],[ 0.952762   -0.30371782  0.7510477 ]
[ 0.952762   -0.30371782  0.7510477 ],[0.92467666],[ 0.9622908  -0.2720227   0.66196084]
[ 0.9622908  -0.2720227   0.66196084],[0.92926097],[ 0.9699849  -0.24316524  0.59733295]
[ 0.9699849  -0.24316524  0.59733295],[0.97191286],[ 0.97642046 -0.21587749  0.56074595]
[ 0.97642046 -0.21587749  0.56074595],[0.92625475],[ 0.9818715  -0.18954784  0.53777605]
[ 0.9818715  -0.18954784  0.53777605],[0.80901814],[ 0.98644245 -0.16410755  0.5169679 ]
[ 0.98644245 -0.16410755  0.5169679 ],[0.4529965],[ 0.98996866 -0.14128704  0.4618367 ]
[ 0.98996866 -0.14128704  0.4618367 ],[0.46032143],[ 0.99274683 -0.12022389  0.42491964]
[ 0.99274683 -0.12022389  0.42491964],[0.15720725],[ 0.9947414  -0.10241885  0.35833278]
[ 0.9947414  -0.10241885  0.35833278],[0.46288443],[ 0.99638534 -0.0849487   0.3509513 ]
[ 0.99638534 -0.0849487   0.3509513 ],[-0.25798273],[ 0.99736404 -0.07256026  0.24854238]
[ 0.99736404 -0.07256026  0.24854238],[0.7294903],[ 0.9983504  -0.0574152   0.30354574]
[ 0.9983504  -0.0574152   0.30354574],[-0.95211077],[ 0.9986709  -0.05154056  0.11766772]
[ 0.9986709  -0.05154056  0.11766772],[1.2729125],[ 0.99927557 -0.03805675  0.26994917]
[ 0.99927557 -0.03805675  0.26994917],[-1.3607185],[ 0.9993448  -0.0361931   0.03729884]
[ 0.9993448  -0.0361931   0.03729884],[1.3263845],[ 0.9996686  -0.02574258  0.20911169]
[ 0.9996686  -0.02574258  0.20911169],[-1.2380368],[ 0.99967384 -0.02553768  0.00409925]
[ 0.99967384 -0.02553768  0.00409925],[1.1830404],[ 0.99984825 -0.01741947  0.16240205]
[ 0.99984825 -0.01741947  0.16240205],[-1.1053799],[ 0.9998336  -0.01824282 -0.01646955]
[ 0.9998336  -0.01824282 -0.01646955],[1.0440335],[ 0.99992895 -0.01192088  0.12645337]
[ 0.99992895 -0.01192088  0.12645337],[-0.9653454],[ 0.9999117  -0.01328523 -0.0272891 ]
[ 0.9999117  -0.01328523 -0.0272891 ],[0.9084194],[ 0.99996525 -0.00833503  0.09900989]
[ 0.99996525 -0.00833503  0.09900989],[-0.84974897],[ 0.9999493  -0.01007014 -0.03470373]
[ 0.9999493  -0.01007014 -0.03470373],[0.81828237],[ 0.9999817  -0.00604597  0.08048602]
[ 0.9999817  -0.00604597  0.08048602],[-0.7698648],[ 0.9999678  -0.00802233 -0.03952818]
[ 0.9999678  -0.00802233 -0.03952818],[0.7591529],[ 0.9999894 -0.004606   0.068328 ]
[ 0.9999894 -0.004606   0.068328 ],[-0.7129345],[ 0.99997747 -0.0067093  -0.04206667]
[ 0.99997747 -0.0067093  -0.04206667],[0.71478343],[ 0.99999315 -0.0037034   0.06011887]
[ 0.99999315 -0.0037034   0.06011887],[-0.6698768],[ 0.99998283 -0.00586039 -0.04314021]
[ 0.99998283 -0.00586039 -0.04314021],[0.6798246],[ 0.99999505 -0.0031385   0.05443819]
[ 0.99999505 -0.0031385   0.05443819],[-0.6363318],[ 0.99998593 -0.00530676 -0.04336545]
[ 0.99998593 -0.00530676 -0.04336545],[0.6518326],[ 0.9999961  -0.00278531  0.05042937]
[ 0.9999961  -0.00278531  0.05042937],[-0.6098565],[ 0.9999878  -0.0049422  -0.04313809]
[ 0.9999878  -0.0049422  -0.04313809],[0.6293044],[ 0.9999967  -0.00256467  0.04755092]
[ 0.9999967  -0.00256467  0.04755092],[-0.5888312],[ 0.999989   -0.00469952 -0.04269726]
[ 0.999989   -0.00469952 -0.04269726],[0.6111541],[ 0.9999971  -0.00242697  0.04545122]
[ 0.9999971  -0.00242697  0.04545122],[-0.57207966],[ 0.9999897  -0.00453601 -0.04218096]
[ 0.9999897  -0.00453601 -0.04218096],[0.59653664],[ 0.99999726 -0.00234114  0.04389753]
[ 0.99999726 -0.00234114  0.04389753],[-0.55870795],[ 0.9999902  -0.00442436 -0.04166452]
[ 0.9999902  -0.00442436 -0.04166452],[0.5847492],[ 0.9999974  -0.00228789  0.04272959]
[ 0.9999974  -0.00228789  0.04272959],[-0.54809856],[ 0.9999905  -0.00434793 -0.04120111]
[ 0.9999905  -0.00434793 -0.04120111],[0.5753739],[ 0.99999744 -0.00225574  0.04184402]
[ 0.99999744 -0.00225574  0.04184402],[-0.539646],[ 0.99999076 -0.00429547 -0.04079469]
[ 0.99999076 -0.00429547 -0.04079469],[0.56795716],[ 0.9999975  -0.00223662  0.04117728]
[ 0.9999975  -0.00223662  0.04117728],[-0.53297544],[ 0.99999094 -0.00425893 -0.04044649]
[ 0.99999094 -0.00425893 -0.04044649],[0.56206894],[ 0.9999975  -0.00222546  0.04066965]
[ 0.9999975  -0.00222546  0.04066965],[-0.52769065],[ 0.99999106 -0.0042331  -0.04015304]
[-0.8487741  -0.52875566  0.8716244 ],[0.17722392],[-0.8352462  -0.54987615  0.5016413 ]
[-0.8352462  -0.54987615  0.5016413 ],[-0.59599924],[-8.3525074e-01 -5.4986924e-01 -1.6575093e-04]
[-8.3525074e-01 -5.4986924e-01 -1.6575093e-04],[-1.8262727],[-0.8536295  -0.52088064 -0.6865086 ]
[-0.8536295  -0.52088064 -0.6865086 ],[-1.9999769],[-0.8874452 -0.4609132 -1.3771656]
[-0.8874452 -0.4609132 -1.3771656],[-1.9999988],[-0.92944837 -0.3689522  -2.0228503 ]
[-0.92944837 -0.3689522  -2.0228503 ],[-1.9999958],[-0.969429   -0.24537185 -2.5995638 ]
[-0.969429   -0.24537185 -2.5995638 ],[-1.9999889],[-0.99561113 -0.09358654 -3.083591  ]
[-0.99561113 -0.09358654 -3.083591  ],[-1.9999819],[-0.99688387  0.07888318 -3.4537783 ]
[-0.99688387  0.07888318 -3.4537783 ],[-1.9999709],[-0.96543324  0.26065037 -3.6946115 ]
[-0.96543324  0.26065037 -3.6946115 ],[-1.9998951],[-0.89885294  0.43825033 -3.799108  ]
[-0.89885294  0.43825033 -3.799108  ],[-1.9994762],[-0.800799   0.5989332 -3.7703416]
[-0.800799   0.5989332 -3.7703416],[-1.9992033],[-0.6798638   0.73333836 -3.6210222 ]
[-0.6798638   0.73333836 -3.6210222 ],[-1.9992343],[-0.5472138   0.83699286 -3.3709037 ]
[-0.5472138   0.83699286 -3.3709037 ],[-1.9942327],[-0.41406655  0.9102466  -3.0422938 ]
[-0.41406655  0.9102466  -3.0422938 ],[-1.9470329],[-0.29010242  0.9569956  -2.6516638 ]
[-0.29010242  0.9569956  -2.6516638 ],[-1.7780337],[-0.18326114  0.9830643  -2.2006223 ]
[-0.18326114  0.9830643  -2.2006223 ],[-1.4329969],[-0.10022055  0.99496526 -1.6782736 ]
[-0.10022055  0.99496526 -1.6782736 ],[-0.676142],[-0.04869627  0.9988136  -1.0334709 ]
[-0.04869627  0.9988136  -1.0334709 ],[-0.14701211],[-0.0333887   0.99944246 -0.3064125 ]
[-0.0333887   0.99944246 -0.3064125 ],[1.3793745],[-0.065851   0.9978295  0.6500755]
[-0.065851   0.9978295  0.6500755],[1.9998527],[-0.15024884  0.98864824  1.6984255 ]
[-0.15024884  0.98864824  1.6984255 ],[1.9624605],[-0.28358832  0.9589461   2.7342808 ]
[-0.28358832  0.9589461   2.7342808 ],[1.8621852],[-0.45660454  0.8896698   3.7328181 ]
[-0.45660454  0.8896698   3.7328181 ],[1.592669],[-0.64888906  0.76088303  4.638971  ]
[-0.64888906  0.76088303  4.638971  ],[0.8876715],[-0.82672566  0.5626052   5.342784  ]
[-0.82672566  0.5626052   5.342784  ],[1.4542758],[-0.95581114  0.2939815   5.982879  ]
[-0.95581114  0.2939815   5.982879  ],[1.7679944],[-0.99968654 -0.02503586  6.4685645 ]
[-0.99968654 -0.02503586  6.4685645 ],[1.7860665],[-0.93557113 -0.35313824  6.7176976 ]
[-0.93557113 -0.35313824  6.7176976 ],[1.4438972],[-0.76844114 -0.6399205   6.6694283 ]
[-0.76844114 -0.6399205   6.6694283 ],[0.6782706],[-0.53274435 -0.8462762   6.291229  ]
[-0.53274435 -0.8462762   6.291229  ],[1.636343],[-0.26358956 -0.96463495  5.901973  ]
[-0.26358956 -0.96463495  5.901973  ],[1.7486494],[ 5.2981935e-03 -9.9998599e-01  5.4407940e+00]
[ 5.2981935e-03 -9.9998599e-01  5.4407940e+00],[1.2540841],[ 0.24667147 -0.96909916  4.878917  ]
[ 0.24667147 -0.96909916  4.878917  ],[-0.19706392],[ 0.43979532 -0.89809805  4.1225333 ]
