State,Action,NextState
[ 0.115994  -0.5862529],0.18612146,[ 0.0924173  -0.47153413]
[ 0.0924173  -0.47153413],0.19384837,[ 0.07375517 -0.37324253]
[ 0.07375517 -0.37324253],0.19594932,[ 0.05932597 -0.28858389]
[ 0.05932597 -0.28858389],0.074911356,[ 0.04768203 -0.2328788 ]
[ 0.04768203 -0.2328788 ],0.012635946,[ 0.03792026 -0.19523543]
[ 0.03792026 -0.19523543],0.0153160095,[ 0.02969503 -0.16450465]
[ 0.02969503 -0.16450465],0.026933193,[ 0.0227852  -0.13819667]
[ 0.0227852  -0.13819667],0.03994465,[ 0.01702932 -0.11511756]
[ 0.01702932 -0.11511756],0.0393672,[ 0.01220726 -0.0964411 ]
[ 0.01220726 -0.0964411 ],0.02361226,[ 0.00802006 -0.08374404]
[-3.04663268  0.51060052],2.0,[-3.0096583   0.73948752]
[-3.0096583   0.73948752],2.0,[-2.96261712  0.94082358]
[-2.96261712  0.94082358],2.0,[-2.90725175  1.10730741]
[-2.90725175  1.10730741],2.0,[-2.84559396  1.23315594]
[-2.84559396  1.23315594],2.0,[-2.77987473  1.3143845 ]
[-2.77987473  1.3143845 ],2.0,[-2.71242606  1.34897337]
[-2.71242606  1.34897337],2.0,[-2.64558164  1.33688853]
[-2.64558164  1.33688853],2.0,[-2.58158425  1.27994772]
[-2.58158425  1.27994772],2.0,[-2.52250661  1.18155274]
[-2.52250661  1.18155274],2.0,[-2.47018989  1.04633444]
[-2.47018989  1.04633444],1.9999998,[-2.42620136  0.87977073]
[-2.42620136  0.87977073],1.9799309,[-2.39196007  0.68482574]
[-2.39196007  0.68482574],-1.9902172,[-2.39819678 -0.12473425]
[-2.39819678 -0.12473425],-2.0,[-2.44481318 -0.93232807]
[-2.44481318 -0.93232807],-2.0,[-2.53049526 -1.71364144]
[-2.53049526 -1.71364144],-2.0,[-2.65269358 -2.44396638]
[-2.65269358 -2.44396638],-2.0,[-2.80750393 -3.09620705]
[-2.80750393 -3.09620705],-2.0,[-2.98961085 -3.64213836]
[-2.98961085 -3.64213836],-2.0,[-3.19239517 -4.05568641]
[-3.19239517 -4.05568641],-1.9999995,[-3.40827521 -4.31760084]
[-3.40827521 -4.31760084],-1.9999967,[-3.62927275 -4.4199508 ]
[-3.62927275 -4.4199508 ],-1.9999943,[-3.84769858 -4.36851667]
[-3.84769858 -4.36851667],-1.9999976,[-4.05679156 -4.18185952]
[-4.05679156 -4.18185952],-1.9999988,[-4.25115888 -3.88734645]
[-4.25115888 -3.88734645],-1.9999998,[-4.42694474 -3.51571712]
[-4.42694474 -3.51571712],-1.9999986,[-4.58174796 -3.09606441]
[-4.58174796 -3.09606441],-1.9999363,[-4.71437025 -2.65244592]
[-4.71437025 -2.65244592],1.0913258,[-4.80130768 -1.73874853]
[-4.80130768 -1.73874853],1.9999981,[-4.83589327 -0.69171181]
[-4.83589327 -0.69171181],2.0,[-4.8182645   0.35257546]
[-4.8182645   0.35257546],2.0,[-4.74834571  1.39837578]
[-4.74834571  1.39837578],2.0,[-4.62595116  2.447891  ]
[-4.62595116  2.447891  ],2.0,[-4.45119661  3.49509093]
[-4.45119661  3.49509093],2.0,[-4.22521396  4.519653  ]
[-4.22521396  4.519653  ],2.0,[-3.95109411  5.48239713]
[-3.95109411  5.48239713],2.0,[-3.63482637  6.32535463]
[-3.63482637  6.32535463],2.0,[-3.28580327  6.98046211]
[-3.28580327  6.98046211],2.0,[-2.91639099  7.38824558]
[-2.91639099  7.38824558],2.0,[-2.54035257  7.52076837]
[-2.54035257  7.52076837],-1.865989,[-2.19952153  6.81662089]
[-2.19952153  6.81662089],-1.9998806,[-1.90401876  5.91005538]
[-1.90401876  5.91005538],-1.8653116,[-1.65794307  4.92151372]
[-1.65794307  4.92151372],1.9166784,[-1.43484999  4.46186164]
[-1.43484999  4.46186164],1.4633231,[-1.23793599  3.93827997]
[-1.23793599  3.93827997],0.4730122,[-1.07291609  3.3003981 ]
[-1.07291609  3.3003981 ],1.4606323,[-0.92988882  2.8605453 ]
[-0.92988882  2.8605453 ],0.78887033,[-0.81100328  2.37771075]
[-0.81100328  2.37771075],1.2302465,[-0.71007759  2.0185138 ]
[-0.71007759  2.0185138 ],1.0032287,[-0.62607366  1.68007864]
[-0.62607366  1.68007864],1.5677524,[-0.55228537  1.47576577]
[-0.55228537  1.47576577],1.3577855,[-0.48798748  1.28595794]
[-0.48798748  1.28595794],1.3454127,[-0.43118083  1.13613294]
[-0.43118083  1.13613294],1.0779166,[-0.3819627   0.98436254]
[-0.3819627   0.98436254],0.99645853,[-0.33924898  0.85427449]
[-0.33924898  0.85427449],0.93726397,[-0.30198498  0.74527986]
[-0.30198498  0.74527986],0.75498104,[-0.27021173  0.63546505]
[-0.27021173  0.63546505],0.7007079,[-0.24319325  0.54036962]
[-0.24319325  0.54036962],0.65966725,[-0.22025738  0.45871736]
[-0.22025738  0.45871736],0.67144275,[-0.20047872  0.39557317]
[-0.20047872  0.39557317],0.70088387,[-0.18291113  0.35135188]
[-0.18291113  0.35135188],0.6844032,[-0.1670315   0.31759268]
[-0.1670315   0.31759268],0.6561327,[-0.15246546  0.29132066]
[-0.15246546  0.29132066],0.6336694,[-0.13884224  0.27246448]
[-0.13884224  0.27246448],0.5980029,[-0.12592387  0.25836747]
[-0.12592387  0.25836747],0.552649,[-0.1135703   0.24707132]
[-0.1135703   0.24707132],0.48689294,[-0.10181477  0.23511053]
[-0.10181477  0.23511053],0.4104414,[-0.0907924   0.22044752]
[-0.0907924   0.22044752],0.27189875,[-0.08113082  0.19323155]
[-0.08113082  0.19323155],0.29991174,[-0.07225897  0.17743692]
[-0.07225897  0.17743692],0.1173985,[-0.06521399  0.14089962]
[-0.06521399  0.14089962],0.3607936,[-0.05790685  0.14614282]
[-0.05790685  0.14614282],-0.10548496,[-0.05356114  0.08691421]
[-0.05356114  0.08691421],0.45627356,[-0.04780096  0.11520359]
[-0.04780096  0.11520359],-0.11088824,[-0.0446643   0.06273328]
[-1.68239556  0.89079473],1.9999461,[-1.66012295  0.4454522 ]
[-1.66012295  0.4454522 ],1.6382408,[-1.66291402 -0.05582145]
[-1.66291402 -0.05582145],-1.9950126,[-1.71800869 -1.10189347]
[-1.71800869 -1.10189347],-1.999993,[-1.82519771 -2.14378028]
[-1.82519771 -2.14378028],-1.9999992,[-1.98367975 -3.16964074]
[-1.98367975 -3.16964074],-1.9999981,[-2.19151056 -4.1566162 ]
[-2.19151056 -4.1566162 ],-1.9999567,[-2.44484591 -5.06670715]
[-2.44484591 -5.06670715],-1.9961793,[-2.73721734 -5.84742859]
[-2.73721734 -5.84742859],-1.9426259,[-3.05891264 -6.43390587]
[-3.05891264 -6.43390587],-1.8688939,[-3.3977216  -6.77617934]
[-3.3977216  -6.77617934],-1.2206268,[-3.73618511 -6.76927009]
[-3.73618511 -6.76927009],-1.6810771,[-4.06625027 -6.60130326]
[-4.06625027 -6.60130326],-1.8202078,[-4.38002644 -6.27552344]
[-4.38002644 -6.27552344],-1.8532764,[-4.67225441 -5.84455929]
[-4.67225441 -5.84455929],0.37362218,[-4.9242104  -5.03911993]
[-4.9242104  -5.03911993],-0.015483141,[-5.13962066 -4.3082052 ]
[-5.13962066 -4.3082052 ],0.13485956,[-5.31989012 -3.60538905]
[-5.31989012 -3.60538905],-1.2017183,[-5.47838207 -3.16983906]
[-5.47838207 -3.16983906],-1.544127,[-5.62142894 -2.86093742]
[-5.62142894 -2.86093742],-0.9424927,[-5.74850063 -2.54143377]
[-5.74850063 -2.54143377],-0.040614605,[-5.85676806 -2.16534864]
[-5.85676806 -2.16534864],0.5142381,[-5.94566828 -1.77800428]
[-5.94566828 -1.77800428],0.6713753,[-6.01711523 -1.42893906]
[-6.01711523 -1.42893906],0.20827818,[-6.07713978 -1.20049095]
[-6.07713978 -1.20049095],0.22326136,[-6.12781771 -1.01355873]
[-6.12781771 -1.01355873],0.29857326,[-6.17045348 -0.85271528]
[-6.17045348 -0.85271528],0.38475966,[-6.20598505 -0.71063143]
[-6.20598505 -0.71063143],0.43186498,[-6.2353855  -0.58800898]
[-6.2353855  -0.58800898],0.44027758,[-6.25969205 -0.48613113]
[-6.25969205 -0.48613113],0.47313023,[-6.27956922 -0.39754328]
[-6.27956922 -0.39754328],0.48347378,[-6.29568472 -0.32231015]
[-6.29568472 -0.32231015],0.49855185,[-6.30852981 -0.25690169]
[-6.30852981 -0.25690169],0.51638365,[-6.31845233 -0.19845049]
[-6.31845233 -0.19845049],0.5318141,[-6.32570849 -0.14512316]
[-6.32570849 -0.14512316],0.5424137,[-6.33049069 -0.09564388]
[-6.33049069 -0.09564388],0.546154,[-6.33295001 -0.04918658]
[-3.0299548  -0.81911346],-2.0,[-3.0900882  -1.20266804]
[-3.0900882  -1.20266804],-2.0,[-3.16715216 -1.5412793 ]
[-3.16715216 -1.5412793 ],-2.0,[-3.25825775 -1.82211176]
[-3.25825775 -1.82211176],-2.0,[-3.35999832 -2.03481129]
[-3.35999832 -2.03481129],-1.9999996,[-3.46861362 -2.17230616]
[-3.46861362 -2.17230616],-1.9999967,[-3.58018303 -2.23138818]
[-3.58018303 -2.23138818],-1.9999942,[-3.69082751 -2.21288954]
[-3.69082751 -2.21288954],-1.9999913,[-3.79689562 -2.12136215]
[-3.79689562 -2.12136215],-1.9996302,[-3.89510847 -1.96425707]
[-3.89510847 -1.96425707],1.8810489,[-3.95355569 -1.16894447]
[-3.95355569 -1.16894447],2.0,[-3.96979144 -0.324715  ]
[-3.96979144 -0.324715  ],2.0,[-3.9434004   0.52782094]
[-3.9434004   0.52782094],2.0,[-3.87506131  1.36678173]
[-3.87506131  1.36678173],2.0,[-3.76661784  2.16886951]
[-3.76661784  2.16886951],2.0,[-3.62123245  2.90770778]
[-3.62123245  2.90770778],2.0,[-3.44354232  3.55380251]
[-3.44354232  3.55380251],2.0,[-3.23970036  4.07683919]
[-3.23970036  4.07683919],2.0,[-3.01718526  4.45030199]
[-3.01718526  4.45030199],2.0,[-2.78432342  4.65723694]
[-2.78432342  4.65723694],2.0,[-2.54957596  4.69494903]
[-2.54957596  4.69494903],2.0,[-2.32075485  4.5764223 ]
[-2.32075485  4.5764223 ],2.0,[-2.10437313  4.32763445]
[-2.10437313  4.32763445],2.0,[-1.90527866  3.98188942]
[-1.90527866  3.98188942],2.0,[-1.72660595  3.57345414]
[-1.72660595  3.57345414],2.0,[-1.56997897  3.13253948]
[-1.56997897  3.13253948],2.0,[-1.43585199  2.68253973]
[-1.43585199  2.68253973],2.0,[-1.32388408  2.23935811]
[-1.32388408  2.23935811],2.0,[-1.23327887  1.81210432]
[-1.23327887  1.81210432],2.0,[-1.16305789  1.40441958]
[-1.16305789  1.40441958],2.0,[-1.11226266  1.01590461]
[-1.11226266  1.01590461],1.9999993,[-1.08009378  0.64337762]
[-1.08009378  0.64337762],1.9999919,[-1.06600003  0.2818749 ]
[-1.06600003  0.2818749 ],1.9998112,[-1.06973044 -0.07460818]
[-1.06973044 -0.07460818],1.9943519,[-1.09139337 -0.43325869]
[-1.09139337 -0.43325869],1.8320479,[-1.13258859 -0.82390435]
[-1.13258859 -0.82390435],-0.60181797,[-1.2122542  -1.59331225]
[-1.2122542  -1.59331225],-1.9549401,[-1.34169722 -2.58886031]
[-1.34169722 -2.58886031],-1.9638289,[-1.52238913 -3.61383819]
[-1.52238913 -3.61383819],-1.9798688,[-1.75538613 -4.65993995]
[-1.75538613 -4.65993995],-1.846184,[-2.03909244 -5.67412627]
[-2.03909244 -5.67412627],-1.3207833,[-2.36616733 -6.54149775]
[-2.36616733 -6.54149775],-1.4656205,[-2.73048511 -7.28635574]
[-2.73048511 -7.28635574],-1.3295224,[-3.11976025 -7.78550272]
[-3.11976025 -7.78550272],-0.5552051,[-3.51401807 -7.88515648]
[-3.51401807 -7.88515648],-0.113612294,[-3.89548265 -7.62929159]
[-3.89548265 -7.62929159],-0.3261162,[-4.25372511 -7.16484912]
[-4.25372511 -7.16484912],0.35483384,[-4.57568213 -6.43914039]
[-4.57568213 -6.43914039],1.7388043,[-4.84744799 -5.43531712]
[-4.84744799 -5.43531712],1.0028241,[-5.07453416 -4.54172347]
[-5.07453416 -4.54172347],0.19560409,[-5.26508559 -3.81102862]
[-5.26508559 -3.81102862],-0.72048557,[-5.42912396 -3.2807675 ]
[-5.42912396 -3.2807675 ],-1.5421836,[-5.57645542 -2.94662908]
[-5.57645542 -2.94662908],-1.3651658,[-5.70967498 -2.66439118]
[-5.70967498 -2.66439118],-0.1723516,[-5.82384027 -2.28330587]
[-5.82384027 -2.28330587],0.3668146,[-5.91862841 -1.89576283]
[-5.91862841 -1.89576283],0.6236036,[-5.99536945 -1.53482079]
[-5.99536945 -1.53482079],0.292274,[-6.05927374 -1.27808574]
[-6.05927374 -1.27808574],0.23046374,[-6.11312285 -1.07698225]
[-6.11312285 -1.07698225],0.28926206,[-6.15845585 -0.90666002]
[-6.15845585 -0.90666002],0.36395264,[-6.19639397 -0.7587624 ]
[-6.19639397 -0.7587624 ],0.4398389,[-6.22778271 -0.62777476]
[-6.22778271 -0.62777476],0.44712996,[-6.25374144 -0.51917457]
[-6.25374144 -0.51917457],0.46864796,[-6.27508132 -0.42679767]
[-6.27508132 -0.42679767],0.48827577,[-6.29245524 -0.34747838]
[-6.29245524 -0.34747838],0.49791384,[-6.30644243 -0.27974366]
[-6.30644243 -0.27974366],0.5217948,[-6.31738821 -0.21891571]
[-6.31738821 -0.21891571],0.53308296,[-6.32561823 -0.16460044]
[-6.32561823 -0.16460044],0.5469072,[-6.33133721 -0.11437951]
[-6.33133721 -0.11437951],0.55107045,[-6.33472815 -0.06781891]
[1.08623532 0.0469664 ],1.5482559,[1.13337854 0.94286443]
[1.13337854 0.94286443],-1.727064,[1.2015381  1.36319122]
[1.2015381  1.36319122],-1.2701904,[1.29514356 1.87210916]
[1.29514356 1.87210916],1.7844515,[1.4382167  2.86146268]
[1.4382167  2.86146268],1.9997861,[1.63345913 3.90484874]
[1.63345913 3.90484874],2.0,[1.88112797 4.95337674]
[1.88112797 4.95337674],2.0,[2.17950552 5.967551  ]
[2.17950552 5.967551  ],2.0,[2.52364757 6.8828411 ]
[2.52364757 6.8828411 ],2.0,[2.90451568 7.61736221]
[2.90451568 7.61736221],2.0,[3.30451568 8.        ]
[3.30451568 8.        ],1.999999,[3.70451568 8.        ]
[3.70451568 8.        ],-1.9917941,[4.06956496 7.30098552]
[4.06956496 7.30098552],-1.9999994,[4.38959901 6.40068106]
[4.38959901 6.40068106],-1.9999325,[4.65907029 5.38942561]
[4.65907029 5.38942561],-1.9633778,[4.87636953 4.34598476]
[4.87636953 4.34598476],1.6622663,[5.06913882 3.85538574]
[5.06913882 3.85538574],0.5452199,[5.23085837 3.2343911 ]
[5.23085837 3.2343911 ],1.433331,[5.37075621 2.79795674]
[5.37075621 2.79795674],0.76528454,[5.48673147 2.31950522]
[5.48673147 2.31950522],1.2551501,[5.58531232 1.97161702]
[5.58531232 1.97161702],1.0451541,[5.66763473 1.64644809]
[5.66763473 1.64644809],1.5780187,[5.74013947 1.45009479]
[5.74013947 1.45009479],1.3265948,[5.80321569 1.26152448]
[5.80321569 1.26152448],1.3533208,[5.85912611 1.11820844]
[5.85912611 1.11820844],1.0302598,[5.9073336 0.9641498]
[5.9073336 0.9641498],0.9969795,[5.94925351 0.83839803]
[5.94925351 0.83839803],0.9280374,[5.98584268 0.73178352]
[5.98584268 0.73178352],0.7321,[6.01693584 0.62186316]
[6.01693584 0.62186316],0.69295454,[6.04335935 0.52847016]
[6.04335935 0.52847016],0.65244246,[6.06576866 0.44818635]
[6.06576866 0.44818635],0.6789422,[6.08518101 0.38824682]
[6.08518101 0.38824682],0.7037349,[6.10249462 0.34627229]
[6.10249462 0.34627229],0.68048096,[6.11817275 0.31356264]
[6.11817275 0.31356264],0.6539941,[6.13259591 0.28846322]
[6.13259591 0.28846322],0.6295419,[6.14611485 0.27037884]
[6.14611485 0.27037884],0.5922384,[6.15895152 0.25673337]
[6.15895152 0.25673337],0.5460725,[6.17123694 0.2457084 ]
[6.17123694 0.2457084 ],0.4748466,[6.18289441 0.23314938]
[6.18289441 0.23314938],0.4027195,[6.19381767 0.21846517]
[6.19381767 0.21846517],0.23444557,[6.20315244 0.18669546]
[6.20315244 0.18669546],0.35880566,[6.21218023 0.18055572]
[6.21218023 0.18055572],-0.020896435,[6.21839084 0.12421218]
[6.21839084 0.12421218],0.4671247,[6.22567679 0.14571903]
[6.22567679 0.14571903],-0.1211189,[6.22989897 0.08444358]
[6.22989897 0.08444358],0.45911884,[6.23556725 0.11336556]
[6.23556725 0.11336556],-0.08594489,[6.23880594 0.06477378]
[-0.68423298 -0.33298301],1.9996486,[-0.70958772 -0.50709485]
[-0.70958772 -0.50709485],1.9991086,[-0.74438119 -0.69586936]
[-0.74438119 -0.69586936],1.9967775,[-0.78960571 -0.90449033]
[-0.78960571 -0.90449033],1.9824061,[-0.84659002 -1.13968618]
[-0.84659002 -1.13968618],1.8717937,[-0.91762433 -1.42068625]
[-0.91762433 -1.42068625],0.7115998,[-1.01310265 -1.90956639]
[-1.01310265 -1.90956639],-1.7780287,[-1.15373411 -2.81262915]
[-1.15373411 -2.81262915],-1.1979011,[-1.33763543 -3.6780265 ]
[-1.33763543 -3.6780265 ],-1.2911144,[-1.5677054  -4.60139936]
[-1.5677054  -4.60139936],-0.8995838,[-1.84202207 -5.48633335]
[-1.84202207 -5.48633335],-0.78462553,[-2.15835255 -6.3266096 ]
[-2.15835255 -6.3266096 ],-1.0904889,[-2.51407286 -7.1144063 ]
[-2.51407286 -7.1144063 ],-1.2187217,[-2.9009513  -7.73756872]
[-2.9009513  -7.73756872],-0.8009558,[-3.3009513 -8.       ]
[-3.3009513 -8.       ],0.183362,[-3.69362539 -7.85348194]
[-3.69362539 -7.85348194],-0.1978991,[-4.06811802 -7.48985248]
[-4.06811802 -7.48985248],-0.07850289,[-4.41321674 -6.90197452]
[-4.41321674 -6.90197452],1.6627474,[-4.71001059 -5.93587683]
[-4.71001059 -5.93587683],1.4980531,[-4.95806913 -4.96117099]
[-4.95806913 -4.96117099],0.16688633,[-5.16850208 -4.20865894]
[-5.16850208 -4.20865894],0.12406945,[-5.34433808 -3.51672005]
[-5.34433808 -3.51672005],-1.3638304,[-5.5001449  -3.11613636]
[-5.5001449  -3.11613636],-1.5488526,[-5.6411142  -2.81938602]
[-5.6411142  -2.81938602],-0.74846673,[-5.76523993 -2.4825145 ]
[-5.76523993 -2.4825145 ],0.015774488,[-5.87068124 -2.10882628]
[-5.87068124 -2.10882628],0.55438447,[-5.95693075 -1.72499016]
[-5.95693075 -1.72499016],0.5566244,[-6.02698692 -1.40112344]
[-6.02698692 -1.40112344],0.2243259,[-6.08585797 -1.17742091]
[-6.08585797 -1.17742091],0.24932218,[-6.13550725 -0.99298565]
[-6.13550725 -0.99298565],0.32098532,[-6.17723132 -0.83448146]
[-6.17723132 -0.83448146],0.40829563,[-6.21192733 -0.69392023]
[-6.21192733 -0.69392023],0.4445696,[-6.24061916 -0.57383652]
[-6.24061916 -0.57383652],0.45232916,[-6.26432277 -0.47407218]
[-6.26432277 -0.47407218],0.48223734,[-6.2837023  -0.38759052]
[-6.2837023  -0.38759052],0.49226308,[-6.29940924 -0.3141388 ]
[-6.29940924 -0.3141388 ],0.51078916,[-6.31189363 -0.24968783]
[-6.31189363 -0.24968783],0.52505636,[-6.32151651 -0.19245766]
[-6.32151651 -0.19245766],0.54027987,[-6.32852436 -0.14015705]
[-6.32852436 -0.14015705],0.55035686,[-6.33310417 -0.09159616]
[-6.33310417 -0.09159616],0.5536909,[-6.33540248 -0.04596612]
[-1.8586931   0.15743035],-1.9996682,[-1.90177571 -0.86165227]
[-1.90177571 -0.86165227],-1.9999999,[-1.99532299 -1.87094565]
[-1.99532299 -1.87094565],-2.0,[-2.13804154 -2.85437099]
[-2.13804154 -2.85437099],-2.0,[-2.32738701 -3.78690925]
[-2.32738701 -3.78690925],-1.9999976,[-2.55900172 -4.63229431]
[-2.55900172 -4.63229431],-1.9997656,[-2.82624678 -5.34490114]
[-2.82624678 -5.34490114],-1.9878231,[-3.12003096 -5.87568359]
[-3.12003096 -5.87568359],-1.979672,[-3.42947118 -6.1888044 ]
[-3.42947118 -6.1888044 ],-1.9544593,[-3.74292289 -6.26903428]
[-3.74292289 -6.26903428],-1.9569975,[-4.04983684 -6.13827901]
[-4.04983684 -6.13827901],-1.9940759,[-4.34214043 -5.84607171]
[-4.34214043 -5.84607171],-1.9986286,[-4.61447482 -5.44668793]
[-4.61447482 -5.44668793],-1.9436771,[-4.86406641 -4.99183181]
[-4.86406641 -4.99183181],-1.319469,[-5.08648456 -4.4483629 ]
[-5.08648456 -4.4483629 ],-0.030900002,[-5.27422801 -3.75486902]
[-5.27422801 -3.75486902],-0.92010164,[-5.43713684 -3.25817665]
[-5.43713684 -3.25817665],-1.5578561,[-5.5836546  -2.93035512]
[-5.5836546  -2.93035512],-1.327841,[-5.71598646 -2.64663726]
[-5.71598646 -2.64663726],-0.1397053,[-5.82921843 -2.26463933]
[-5.82921843 -2.26463933],0.3944869,[-5.92304672 -1.87656574]
[-5.92304672 -1.87656574],0.63796496,[-5.99887512 -1.51656804]
[-5.99887512 -1.51656804],0.2723863,[-6.06214205 -1.26533855]
[-6.06214205 -1.26533855],0.22805905,[-6.11547674 -1.06669397]
[-6.11547674 -1.06669397],0.29055476,[-6.16037265 -0.89791813]
[-6.16037265 -0.89791813],0.366493,[-6.19792595 -0.75106607]
[-6.19792595 -0.75106607],0.43921995,[-6.22899175 -0.621316  ]
[-6.22899175 -0.621316  ],0.44530058,[-6.25468654 -0.51389564]
[-6.25468654 -0.51389564],0.46906877,[-6.27579474 -0.42216414]
[-6.27579474 -0.42216414],0.48752284,[-6.29296939 -0.34349284]
[-6.29296939 -0.34349284],0.49809027,[-6.30677525 -0.27611725]
[-6.30677525 -0.27611725],0.5210118,[-6.31755806 -0.21565629]
[-6.31755806 -0.21565629],0.5328822,[-6.32563298 -0.16149844]
[-6.32563298 -0.16149844],0.54619336,[-6.33120277 -0.11139564]
[-6.33120277 -0.11139564],0.54966664,[-6.33445001 -0.0649449 ]
[-0.07907467  0.95395127],-1.9999846,[-0.0493392   0.59470936]
[-0.0493392   0.59470936],-1.9993501,[-0.03644833  0.25781746]
[-0.03644833  0.25781746],-1.9508033,[-0.03955499 -0.06213323]
[-0.03955499 -0.06213323],0.52795076,[-0.04018495 -0.01259912]
[-0.04018495 -0.01259912],0.5265591,[-0.03837224  0.03625415]
[-0.03837224  0.03625415],0.45104098,[-0.03461533  0.07513817]
[-0.03461533  0.07513817],-0.13787365,[-0.03319029  0.02850081]
[-0.03319029  0.02850081],0.4137261,[-0.02990671  0.06567158]
[-0.02990671  0.06567158],-0.2466104,[-0.02959405  0.00625332]
[-0.02959405  0.00625332],0.4435351,[-0.02706448  0.05059129]
[-0.02706448  0.05059129],-0.14293885,[-0.02662175  0.00885458]
[-0.02662175  0.00885458],0.38410783,[-0.02429641  0.0465068 ]
[-0.02429641  0.0465068 ],-0.23541236,[-0.02464769 -0.00702557]
[-0.02464769 -0.00702557],0.42864442,[-0.02270833  0.03878719]
[-1.86416211 -0.7393153 ],-1.9999996,[-1.95202572 -1.75727225]
[-1.95202572 -1.75727225],-2.0,[-2.08969713 -2.75342819]
[-2.08969713 -2.75342819],-2.0,[-2.27493222 -3.70470181]
[-2.27493222 -3.70470181],-1.999998,[-2.50374872 -4.57632993]
[-2.50374872 -4.57632993],-1.9998165,[-2.76989376 -5.32290093]
[-2.76989376 -5.32290093],-1.9875587,[-3.06456546 -5.89343386]
[-3.06456546 -5.89343386],-1.9660594,[-3.37686826 -6.24605606]
[-3.37686826 -6.24605606],-1.9251834,[-3.69486828 -6.36000032]
[-3.69486828 -6.36000032],-1.9395293,[-4.00770937 -6.25682199]
[-4.00770937 -6.25682199],-1.9800386,[-4.30683255 -5.98246343]
[-4.30683255 -5.98246343],-1.9982355,[-4.58648437 -5.59303649]
[-4.58648437 -5.59303649],-1.9294002,[-4.84340353 -5.13838317]
[-4.84340353 -5.13838317],-1.0708088,[-5.07117513 -4.55543208]
[-5.07117513 -4.55543208],0.20595622,[-5.26228993 -3.82229585]
[-5.26228993 -3.82229585],-0.68986046,[-5.42660706 -3.2863427 ]
[-5.42660706 -3.2863427 ],-1.5420848,[-5.57415462 -2.95095118]
[-5.57415462 -2.95095118],-1.380638,[-5.70764077 -2.6697231 ]
[-5.70764077 -2.6697231 ],-0.18613493,[-5.822112   -2.28942458]
[-5.822112   -2.28942458],0.3574612,[-5.91721816 -1.90212321]
[-5.91721816 -1.90212321],0.6204603,[-5.9942514  -1.54066475]
[-5.9942514  -1.54066475],0.29867673,[-6.05835967 -1.28216538]
[-6.05835967 -1.28216538],0.2312715,[-6.11237329 -1.08027236]
[-6.11237329 -1.08027236],0.28887224,[-6.15784602 -0.90945457]
[-6.15784602 -0.90945457],0.3628509,[-6.19590944 -0.7612684 ]
[-6.19590944 -0.7612684 ],0.44004512,[-6.22740383 -0.6298878 ]
[-6.22740383 -0.6298878 ],0.44783306,[-6.25344875 -0.52089842]
[-6.25344875 -0.52089842],0.46858144,[-6.27486435 -0.42831207]
[-6.27486435 -0.42831207],0.48851943,[-6.29230403 -0.34879352]
[-6.29230403 -0.34879352],0.4979427,[-6.30635108 -0.28094106]
